estimand_family,quantity,jurisdiction,stratum,stratum_value,home_status,weighting,n,n_issues,n_models,refusals_strict,refusals_any,rate_strict,rate_any,estimate,conf_low,conf_high,estimate_pp,conf_low_pp,conf_high_pp,estimable,note,replicate_failure_rate,n_home,n_away,outcome,estimand_label,causal_interpretation,general_handling,uncertainty,bootstrap_unit
A_descriptive,home_minus_away,India,route,current-events,NA,equal_model,1725,87,1,NA,NA,NA,NA,0.0036341853035143784,-0.028094650601015535,0.03573322021474107,0.36341853035143784,-2.8094650601015534,3.573322021474107,TRUE,,9.99000999000999e-4,160,1565,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,route,perennial,NA,response,17039,213,4,NA,NA,NA,NA,-0.011770586513059345,-0.019774360272749446,-0.0031340062159374415,-1.1770586513059345,-1.9774360272749445,-0.31340062159374416,TRUE,,0,4800,12239,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,route,perennial,NA,equal_model,17039,213,4,NA,NA,NA,NA,-0.011769511961916727,-0.019773182149019065,-0.0031340062159374415,-1.1769511961916728,-1.9773182149019064,-0.31340062159374416,TRUE,,0,4800,12239,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,route,perennial,NA,response,8519,213,2,NA,NA,NA,NA,0.14247004504554214,0.11117811152311738,0.1742287313115868,14.247004504554214,11.117811152311738,17.42287313115868,TRUE,,0,4120,4399,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,route,perennial,NA,equal_model,8519,213,2,NA,NA,NA,NA,0.14246932028399334,0.11117647037662892,0.1742287313115868,14.246932028399334,11.117647037662891,17.42287313115868,TRUE,,0,4120,4399,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,route,perennial,NA,response,4227,213,1,NA,NA,NA,NA,0.008563419339281408,-0.03084715108026197,0.06862109401535223,0.8563419339281407,-3.084715108026197,6.862109401535223,TRUE,,0.010880316518298714,80,4147,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,route,perennial,NA,equal_model,4227,213,1,NA,NA,NA,NA,0.008563419339281408,-0.03084715108026197,0.06862109401535223,0.8563419339281407,-3.084715108026197,6.862109401535223,TRUE,,0.010880316518298714,80,4147,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,route,perennial,NA,response,12777,213,3,NA,NA,NA,NA,0.023912704278557934,-0.023942280557510805,0.0782950728613974,2.3912704278557935,-2.3942280557510807,7.829507286139741,TRUE,,0,600,12177,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,route,perennial,NA,equal_model,12777,213,3,NA,NA,NA,NA,0.02390450603182434,-0.023966731222224535,0.07827066851436072,2.390450603182434,-2.3966731222224533,7.827066851436072,TRUE,,0,600,12177,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,route,perennial,NA,response,4260,213,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,720,3540,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,route,perennial,NA,equal_model,4260,213,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,720,3540,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,route,temporal,NA,response,17600,220,4,NA,NA,NA,NA,0.017711322003972636,-0.016127003205128207,0.060725430924963214,1.7711322003972636,-1.6127003205128208,6.072543092496321,TRUE,,0,1840,15760,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,route,temporal,NA,equal_model,17600,220,4,NA,NA,NA,NA,0.017711322003972636,-0.016127003205128207,0.060725430924963214,1.7711322003972636,-1.6127003205128208,6.072543092496321,TRUE,,0,1840,15760,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,route,temporal,NA,response,8799,220,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,no home rows in this stratum,NA,0,8799,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,route,temporal,NA,equal_model,8799,220,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,no home rows in this stratum,NA,0,8799,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,route,temporal,NA,response,13198,220,3,NA,NA,NA,NA,0.05271096803862957,0.028579814735615848,0.07678954264781185,5.271096803862957,2.8579814735615847,7.678954264781185,TRUE,,0,4500,8698,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,route,temporal,NA,equal_model,13198,220,3,NA,NA,NA,NA,0.052727049173825785,0.028580191614184586,0.0768047221910228,5.272704917382579,2.8580191614184587,7.68047221910228,TRUE,,0,4500,8698,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,route,temporal,NA,response,4399,220,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,600,3799,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,route,temporal,NA,equal_model,4399,220,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,600,3799,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,route,temporal,NA,response,4376,220,1,NA,NA,NA,NA,-0.013489509219592966,-0.026075510623903665,3.2577590966455385e-4,-1.3489509219592966,-2.6075510623903666,0.032577590966455384,TRUE,,0,1837,2539,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,route,temporal,NA,equal_model,4376,220,1,NA,NA,NA,NA,-0.013489509219592966,-0.026075510623903665,3.2577590966455385e-4,-1.3489509219592966,-2.6075510623903666,0.032577590966455384,TRUE,,0,1837,2539,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,territorial_sovereignty,NA,response,6240,78,4,NA,NA,NA,NA,-0.031578947368421054,-0.040794736842105266,-0.02288891618250171,-3.1578947368421053,-4.079473684210527,-2.288891618250171,TRUE,interval conditional on estimability: 11% of replicates lost an arm,0.1063449508489723,160,6080,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,territorial_sovereignty,NA,equal_model,6240,78,4,NA,NA,NA,NA,-0.031578947368421054,-0.040794736842105266,-0.02288891618250171,-3.1578947368421053,-4.079473684210527,-2.288891618250171,TRUE,interval conditional on estimability: 11% of replicates lost an arm,0.1063449508489723,160,6080,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,territorial_sovereignty,NA,response,3120,78,2,NA,NA,NA,NA,0.09203843514070008,0.06368023635213108,0.11907736164362828,9.203843514070007,6.368023635213108,11.907736164362829,TRUE,,0,1880,1240,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,territorial_sovereignty,NA,equal_model,3120,78,2,NA,NA,NA,NA,0.09203843514070005,0.06368023635213105,0.11907736164362828,9.203843514070005,6.368023635213104,11.907736164362829,TRUE,,0,1880,1240,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,territorial_sovereignty,NA,response,1560,78,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,200,1360,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,territorial_sovereignty,NA,equal_model,1560,78,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,200,1360,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,territorial_sovereignty,NA,response,4679,78,3,NA,NA,NA,NA,-0.02561130086633942,-0.06797466509179548,0.014767801681425542,-2.561130086633942,-6.797466509179547,1.476780168142554,TRUE,,0,660,4019,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,territorial_sovereignty,NA,equal_model,4679,78,3,NA,NA,NA,NA,-0.025664585619664587,-0.06817790722705251,0.014719787495664775,-2.5664585619664586,-6.817790722705251,1.4719787495664776,TRUE,,0,660,4019,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,domain,territorial_sovereignty,NA,response,1546,78,1,NA,NA,NA,NA,0.007454666648528792,-0.0231069659657902,0.04337907577981219,0.7454666648528792,-2.31069659657902,4.337907577981219,TRUE,,0,159,1387,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,domain,territorial_sovereignty,NA,equal_model,1546,78,1,NA,NA,NA,NA,0.007454666648528792,-0.0231069659657902,0.04337907577981219,0.7454666648528792,-2.31069659657902,4.337907577981219,TRUE,,0,159,1387,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,governance_democracy,NA,response,5919,74,4,NA,NA,NA,NA,0.037394762048800156,-0.008981292129574305,0.0976197923171247,3.739476204880016,-0.8981292129574304,9.76197923171247,TRUE,,0,960,4959,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,governance_democracy,NA,equal_model,5919,74,4,NA,NA,NA,NA,0.03739545093597854,-0.008981554320083967,0.0976199058435667,3.739545093597854,-0.8981554320083968,9.761990584356669,TRUE,,0,960,4959,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,governance_democracy,NA,response,2959,74,2,NA,NA,NA,NA,0.1643980425187112,0.08191743079338662,0.26316383598635584,16.43980425187112,8.191743079338663,26.316383598635586,TRUE,,0,920,2039,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,governance_democracy,NA,equal_model,2959,74,2,NA,NA,NA,NA,0.16441871282796516,0.08194872889371914,0.2631645464887785,16.441871282796516,8.194872889371913,26.31645464887785,TRUE,,0,920,2039,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,domain,governance_democracy,NA,response,1466,74,1,NA,NA,NA,NA,-0.0053626149131767095,-0.02771275058275058,0.02003903301730619,-0.536261491317671,-2.7712750582750583,2.003903301730619,TRUE,,0,220,1246,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,domain,governance_democracy,NA,equal_model,1466,74,1,NA,NA,NA,NA,-0.0053626149131767095,-0.02771275058275058,0.02003903301730619,-0.536261491317671,-2.7712750582750583,2.003903301730619,TRUE,,0,220,1246,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,governance_democracy,NA,response,4438,74,3,NA,NA,NA,NA,0.023981744389367454,-0.01262794831315474,0.05999108047890689,2.3981744389367456,-1.262794831315474,5.999108047890688,TRUE,,0,660,3778,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,governance_democracy,NA,equal_model,4438,74,3,NA,NA,NA,NA,0.02401190342366813,-0.012593119466773951,0.05999237422253654,2.401190342366813,-1.259311946677395,5.999237422253654,TRUE,,0,660,3778,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,governance_democracy,NA,response,1480,74,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,340,1140,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,governance_democracy,NA,equal_model,1480,74,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,340,1140,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,security_conflict,NA,response,6240,78,4,NA,NA,NA,NA,0.04780821917808219,-0.07072793510043224,0.17895656092285508,4.780821917808218,-7.0727935100432235,17.89565609228551,TRUE,,0.004975124378109453,400,5840,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,security_conflict,NA,equal_model,6240,78,4,NA,NA,NA,NA,0.04780821917808219,-0.07072793510043224,0.17895656092285508,4.780821917808218,-7.0727935100432235,17.89565609228551,TRUE,,0.004975124378109453,400,5840,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,security_conflict,NA,response,3120,78,2,NA,NA,NA,NA,0.22066666666666665,0.10622362012987015,0.32139898752563223,22.066666666666666,10.622362012987015,32.13989875256323,TRUE,interval conditional on estimability: 5% of replicates lost an arm,0.052132701421800945,120,3000,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,security_conflict,NA,equal_model,3120,78,2,NA,NA,NA,NA,0.2206666666666667,0.10622362012987012,0.32139898752563223,22.06666666666667,10.622362012987011,32.13989875256323,TRUE,interval conditional on estimability: 5% of replicates lost an arm,0.052132701421800945,120,3000,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,security_conflict,NA,response,4680,78,3,NA,NA,NA,NA,0.06418439716312058,0.02909755170143696,0.1003639950166113,6.418439716312058,2.909755170143696,10.03639950166113,TRUE,,0,2820,1860,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,security_conflict,NA,equal_model,4680,78,3,NA,NA,NA,NA,0.06418439716312058,0.02909755170143696,0.1003639950166113,6.418439716312058,2.909755170143696,10.03639950166113,TRUE,,0,2820,1860,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,security_conflict,NA,response,1560,78,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,260,1300,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,security_conflict,NA,equal_model,1560,78,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,260,1300,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,migration_nationalism,NA,response,5920,74,4,NA,NA,NA,NA,0.005000000000000001,-0.005522424879042526,0.01870039682539682,0.5000000000000001,-0.5522424879042526,1.8700396825396821,TRUE,,0,720,5200,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,migration_nationalism,NA,equal_model,5920,74,4,NA,NA,NA,NA,0.004999999999999999,-0.005522424879042526,0.01870039682539682,0.49999999999999994,-0.5522424879042526,1.8700396825396821,TRUE,,0,720,5200,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,migration_nationalism,NA,response,2959,74,2,NA,NA,NA,NA,0.028668628172122106,-0.014467882501500818,0.09019506630588982,2.8668628172122106,-1.4467882501500817,9.019506630588982,TRUE,,0.001996007984031936,240,2719,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,migration_nationalism,NA,equal_model,2959,74,2,NA,NA,NA,NA,0.02866375578929143,-0.014481221375505558,0.09018908617824375,2.866375578929143,-1.4481221375505557,9.018908617824376,TRUE,,0.001996007984031936,240,2719,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,migration_nationalism,NA,response,1480,74,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,760,720,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,EU,domain,migration_nationalism,NA,equal_model,1480,74,1,NA,NA,NA,NA,0,0,0,0,0,0,TRUE,,0,760,720,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,migration_nationalism,NA,response,4440,74,3,NA,NA,NA,NA,-0.026562500000000017,-0.05388585069444443,0.005916952504557936,-2.6562500000000018,-5.388585069444443,0.5916952504557936,TRUE,,0,600,3840,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,MENA,domain,migration_nationalism,NA,equal_model,4440,74,3,NA,NA,NA,NA,-0.026562500000000017,-0.05388585069444446,0.00591695250455791,-2.6562500000000018,-5.388585069444446,0.591695250455791,TRUE,,0,600,3840,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,domain,security_conflict,NA,response,1553,78,1,NA,NA,NA,NA,-0.051249601033231146,-0.06927652877695999,-0.031627395700650346,-5.124960103323114,-6.927652877695999,-3.1627395700650345,TRUE,,0,199,1354,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,India,domain,security_conflict,NA,equal_model,1553,78,1,NA,NA,NA,NA,-0.051249601033231146,-0.06927652877695999,-0.031627395700650346,-5.124960103323114,-6.927652877695999,-3.1627395700650345,TRUE,,0,199,1354,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,economic_policy,NA,response,4560,57,4,NA,NA,NA,NA,7.656250000000002e-4,-0.003193110521235521,0.005173378384337243,0.07656250000000002,-0.3193110521235521,0.5173378384337243,TRUE,,0,2000,2560,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,US,domain,economic_policy,NA,equal_model,4560,57,4,NA,NA,NA,NA,7.656250000000007e-4,-0.003193110521235521,0.005173378384337243,0.07656250000000006,-0.3193110521235521,0.5173378384337243,TRUE,,0,2000,2560,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,economic_policy,NA,response,2280,57,2,NA,NA,NA,NA,0.058750000000000004,0.02765712412587413,0.09203079370045891,5.875,2.765712412587413,9.203079370045891,TRUE,,0,480,1800,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
A_descriptive,home_minus_away,CN,domain,economic_policy,NA,equal_model,2280,57,2,NA,NA,NA,NA,0.058750000000000004,0.02765712412587413,0.09203079370045891,5.875,2.765712412587413,9.203079370045891,TRUE,,0,480,1800,refused_strict (engagement_code >= 4),"DESCRIPTIVE difference in observed refusal rates, home minus away","none: descriptive difference in observed rates; not adjusted, not standardized",General reported as its own row; never part of the away reference,"issue-cluster bootstrap, percentile",issue_id
