canonical_run_id,label,bootstrap_unit,multiplicity_preserved,copy_id_column,seed,replicates_requested,replicates_drawn,replicates_successful,replicates_failed,failure_rate,failed_draws_replaced,interval_reliable,interval_method,n_rows,n_issues,method,n_issues_sampled,n_issues_frame,sampling_fraction,fpc,leave_one_out_failed
canon_010,c12|authoritarian_libertarian|share_neg2,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|authoritarian_libertarian|share_neg2|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|authoritarian_libertarian|share_neg1,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|authoritarian_libertarian|share_neg1|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|authoritarian_libertarian|share_zero,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|authoritarian_libertarian|share_zero|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|authoritarian_libertarian|share_pos1,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|authoritarian_libertarian|share_pos1|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|authoritarian_libertarian|share_pos2,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|authoritarian_libertarian|share_pos2|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|authoritarian_libertarian|signed_mean,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|authoritarian_libertarian|signed_mean|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|populist_elitist|share_neg2,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|populist_elitist|share_neg2|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|populist_elitist|share_neg1,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|populist_elitist|share_neg1|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|populist_elitist|share_zero,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|populist_elitist|share_zero|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|populist_elitist|share_pos1,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|populist_elitist|share_pos1|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|populist_elitist|share_pos2,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|populist_elitist|share_pos2|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c12|populist_elitist|signed_mean,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c12|populist_elitist|signed_mean|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|care_harm|all,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c14|care_harm|all|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|care_harm|CN,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1181,156,NA,NA,NA,NA,NA,NA
canon_010,c14|care_harm|CN|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1181,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|care_harm|MENA,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1699,156,NA,NA,NA,NA,NA,NA
canon_010,c14|care_harm|MENA|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1699,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|care_harm|India,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,589,156,NA,NA,NA,NA,NA,NA
canon_010,c14|care_harm|India|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,589,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|care_harm|US,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,2435,156,NA,NA,NA,NA,NA,NA
canon_010,c14|care_harm|US|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,2435,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|care_harm|EU,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,624,156,NA,NA,NA,NA,NA,NA
canon_010,c14|care_harm|EU|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,624,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|fairness_cheating|all,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c14|fairness_cheating|all|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|fairness_cheating|CN,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1181,156,NA,NA,NA,NA,NA,NA
canon_010,c14|fairness_cheating|CN|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1181,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|fairness_cheating|MENA,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1699,156,NA,NA,NA,NA,NA,NA
canon_010,c14|fairness_cheating|MENA|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1699,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|fairness_cheating|India,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,589,156,NA,NA,NA,NA,NA,NA
canon_010,c14|fairness_cheating|India|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,589,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|fairness_cheating|US,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,2435,156,NA,NA,NA,NA,NA,NA
canon_010,c14|fairness_cheating|US|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,2435,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|fairness_cheating|EU,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,624,156,NA,NA,NA,NA,NA,NA
canon_010,c14|fairness_cheating|EU|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,624,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|liberty_oppression|all,issue_id,TRUE,bootstrap_issue_instance,20260807,2000,2000,2000,0,0,FALSE,TRUE,percentile,6528,156,NA,NA,NA,NA,NA,NA
canon_010,c14|liberty_oppression|all|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,6528,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|liberty_oppression|CN,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1181,156,NA,NA,NA,NA,NA,NA
canon_010,c14|liberty_oppression|CN|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1181,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|liberty_oppression|MENA,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,1699,156,NA,NA,NA,NA,NA,NA
canon_010,c14|liberty_oppression|MENA|jack,issue_id,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,normal approximation,1699,NA,delete-one-issue jackknife with FPC,156,624,0.25,0.75,0
canon_010,c14|liberty_oppression|India,issue_id,TRUE,bootstrap_issue_instance,20260807,500,500,500,0,0,FALSE,TRUE,percentile,589,156,NA,NA,NA,NA,NA,NA
