outcome,outcome_role,n_blocks,n_issues,n_models,mean_regular,mean_boundary,estimate,conf_low,conf_high,estimate_pp,conf_low_pp,conf_high_pp,interval_reliable,estimand,sample,changed,canonical_run_id
original_nonengagement,measurement sensitivity,6857,624,11,0.051014670441009484,0.05188189210702028,8.672216660107971e-4,-0.00631106331957856,0.008386996249655703,0.08672216660107972,-0.631106331957856,0.8386996249655703,TRUE,paired boundary minus regular mean within issue x model,original eleven English models with Gemini labels; complete 2+2 blocks,outcome definition and roster relative to the 18-model primary analysis,canon_019
