quantity,canonical,v2,v1,why_they_differ,canonical_pp,v2_pp,v1_pp,canonical_run_id,note
"CN home - away, standardized",0.16479500034666947,0.16468214893793118,0.1754502849754527,"All three are on the probability scale, so the numbers are directly comparable. v1 (e01) is a SAMPLE-CONDITIONAL premium from a hierarchical model, averaged over the observed issues at the fitted BLUPs, and it is conditional on the estimated issue effects. It is NOT, despite the label v1 gave it, a within-issue effect or a difference-in-differences: home status is a fixed property of an issue's region, so within a jurisdiction an issue is home or away for a model and no within-issue variation in home status exists to difference out. v2 moved to a marginal, covariate-standardized contrast with equal-model weighting; canonical keeps that estimand, drops region fixed effects (region determines home within a jurisdiction, so the two are not separately identified), and preserves issue multiplicity in the bootstrap, which widens the interval rather than moving the point.",16.47950003466695,16.468214893793117,17.54502849754527,canon_003,v1/v2 rows are retained for provenance only; they are superseded
Chinese-vs-English paired language difference,0.01322886297376093,0.01322886297376093,NA,"v1 had no paired language estimand at all -- language was read off unpaired cell rates, which confound language with prompt composition. Canonical matches v2's block definition; residual differences are the bootstrap multiplicity repair only.",1.322886297376093,1.322886297376093,NA,canon_003,v1/v2 rows are retained for provenance only; they are superseded
"Care / harm prevalence, equal-model",0.4983698440176644,NA,0.4983698440176644,"same estimand, same equal-model weighting, and the same slant subsample, so the points agree to the digit shown; canonical adds a bootstrap interval to every point, a finite-battery interval alongside the superpopulation one, and per-foundation judge agreement, which is what downgrades the four rarest foundations to low_agreement_flag.",49.836984401766436,NA,49.836984401766436,canon_003,v1/v2 rows are retained for provenance only; they are superseded
